il,ilce,yagis_ort,yagis_std,yagis_min,yagis_max,ndvi_ort,ndvi_peak,ndvi_std,yagis_norm,ndvi_norm,peak_norm,kuraklik_riski,tarim_skoru,il_tarim_skoru
Burdur,Gölhisar,406.56666666666666,85.60564623123098,323.7,526.7,0.3700468013468013,0.3842083333333333,0.012667547711197876,0.07914081364428277,0.5736318785918973,0.5192100489360618,0.9208591863557172,3.8968,3.2331617017604755
Burdur,Karamanlı,378.1166666666666,69.20067677896414,296.2,502.6,0.23799550505050504,0.27370833333333333,0.020345981374613336,0.0660971360454809,0.40767088182512,0.3893277070575283,0.933902863954519,2.8445,3.2331617017604755
Burdur,Kemer,372.3,68.71579148929305,273.9,481.8,0.24165555555555554,0.2741166666666667,0.021793239055232668,0.06343032674144938,0.41227080357577056,0.3898076644294776,0.9365696732585507,2.8568,3.2331617017604755
Burdur,Merkez,450.79999999999995,82.21919483916147,382.8,597.3,0.24209444444444442,0.26530000000000004,0.016023520616985632,0.09942079041476903,0.4128223955670103,0.37944450321473494,0.900579209585231,2.9646,3.2331617017604755
Burdur,Tefenni,480.2833333333333,92.35441335781778,406.1,644.7,0.26470310606060604,0.2952916666666667,0.016140048443627,0.11293822783262521,0.4412367778761539,0.414696882431993,0.8870617721673748,3.2102,3.2331617017604755
Burdur,Yeşilova,409.7166666666667,83.34493185951179,353.5,576.3,0.24350540404040402,0.2803,0.025849335067488356,0.08058501696365804,0.4145956781284907,0.3970755903475675,0.919414983036342,2.9419,3.2331617017604755
Burdur,Çavdır,399.5833333333333,85.65356774044305,320.9,536.5,0.3192770202020202,0.3368083333333333,0.009913473809062228,0.07593911422196409,0.5098248299619982,0.46349581359631076,0.9240608857780359,3.487,3.2331617017604755
Burdur,Çeltikçi,977.8833333333333,214.39434149871278,714.9,1284.6,0.4128847222222222,0.4428666666666667,0.022537287878256512,0.3410765045694898,0.6274702296516939,0.5881573946738444,0.6589234954305102,5.1937,3.2331617017604755
Bursa,Büyükorhan,749.0666666666666,187.7422133316497,610.3,1081.3,0.5044208333333333,0.5250583333333333,0.018877223746856693,0.23616926979857558,0.7425120707107018,0.68476595711336,0.7638307302014244,5.5374,5.770009232395784
Bursa,Gemlik,752.6999999999999,177.40263808635987,584.3,1028.6,0.38316856060606064,0.4036363636363637,0.01747380619198835,0.23783507045266977,0.5901231990641634,0.5420458686088645,0.7621649295473303,4.5721,5.770009232395784
Bursa,Gürsu,1037.8166666666666,182.98818996499932,845.9,1296.2,0.44158851010101013,0.45847272727272725,0.012016135056773968,0.36855457407464,0.6635449171478089,0.6065008489635592,0.63144542592536,5.4889,5.770009232395784
Bursa,Harmancık,655.8833333333333,208.39322845684467,487.7,993.5,0.4853231818181818,0.5228454545454545,0.02372159433000642,0.1934468319222422,0.7185102973828015,0.6821649265317942,0.8065531680777578,5.2747,5.770009232395784
Bursa,Karacabey,736.9,158.9253535468775,586.9,979.7,0.40326212121212124,0.43837272727272725,0.03302541767110271,0.23059112999358125,0.6153766228495156,0.5828751922055635,0.7694088700064188,4.742,5.770009232395784
Bursa,Keles,735.6833333333334,212.738472464824,544.2,1028.2,0.512184090909091,0.5561,0.03386162171486619,0.23003331601308186,0.7522688697847457,0.7212525124299165,0.7699666839869181,5.6328,5.770009232395784
Bursa,Kestel,1037.8166666666666,182.98818996499932,845.9,1296.2,0.4653027777777778,0.4863,0.013696807887106253,0.36855457407464,0.6933488161750456,0.639209186971802,0.63144542592536,5.6884,5.770009232395784
Bursa,Mudanya,755.5166666666668,163.26208888369237,623.5,1016.4,0.18840820707070707,0.20971666666666666,0.014167151331983797,0.23912644802396307,0.3453499684337587,0.31411153033918293,0.7608735519760369,3.0192,5.770009232395784
Bursa,Mustafakemalpaşa,819.0166666666668,151.90107855662734,675.4,1024.7,0.4397998737373738,0.46159090909090905,0.013565204954190273,0.2682397530335911,0.6612969734919107,0.6101659779857177,0.7317602469664088,5.135,5.770009232395784
Bursa,Nilüfer,881.6166666666667,170.7624949064245,746.3,1112.7,0.2941026515151515,0.3021909090909091,0.008178611040196996,0.2969404285233976,0.47818588784307664,0.42280629205414993,0.7030595714766024,4.0367,5.770009232395784
Bursa,Orhaneli,621.3833333333333,128.23026813770088,509.6,816.8,0.5454656565656566,0.5759272727272727,0.01862075925717704,0.17762936699575138,0.7940968712148042,0.7445576039673152,0.8223706330042486,5.6843,5.770009232395784
Bursa,Orhangazi,918.7333333333332,145.28497054639433,775.3,1111.5,0.4343194444444444,0.45987500000000003,0.027220049629856503,0.31395757557233234,0.6544092144643614,0.6081490884727953,0.6860424244276677,5.26,5.770009232395784
Bursa,Osmangazi,950.9499999999999,193.7722038889995,796.6,1204.0,0.354427398989899,0.37147272727272723,0.013178378534309207,0.3287281841244612,0.5540015405584375,0.50424054359313,0.6712718158755389,4.652,5.770009232395784
Bursa,Yenişehir,743.0333333333333,135.3039935355445,620.6,915.5,0.3568397053872054,0.3649181818181818,0.006255633748629857,0.23340312375829073,0.5570333076476871,0.4965362927914499,0.7665968762417092,4.3166,5.770009232395784
Bursa,Yıldırım,950.9499999999999,193.7722038889995,796.6,1204.0,0.3767621212121212,0.39797272727272726,0.01335739241198484,0.3287281841244612,0.5820716380620019,0.535388797527801,0.6712718158755389,4.8406,5.770009232395784
Bursa,İnegöl,1074.4666666666667,147.30552829634962,906.0,1332.1,0.34709179292929293,0.3736272727272727,0.016393881871409898,0.38535776507625996,0.5447822104355818,0.506773008835846,0.61464223492374,4.8138,5.770009232395784
Bursa,İznik,627.3333333333334,136.18188817411317,512.7,805.3,0.34656404040404043,0.36683333333333334,0.013839737130614375,0.18035730659901578,0.544118935347842,0.49878737300719744,0.8196426934009842,4.0774,5.770009232395784
Denizli,Acıpayam,434.45,99.39168476286132,326.0,600.9,0.33422626262626265,0.35649166666666665,0.018019120428739183,0.09192468747134515,0.5286129164346113,0.48663171793395,0.9080753125286548,3.6738,4.748438883826675
Denizli,Babadağ,512.5666666666667,94.08827061152026,412.5,681.5,0.45352512626262625,0.5010249999999999,0.029825194849321068,0.1277394015343705,0.6785467593997717,0.6565170375071993,0.8722605984656295,4.8136,4.748438883826675
Denizli,Baklan,407.06666666666666,100.62146225665113,311.6,599.5,0.34144022727272727,0.39430000000000004,0.039754448237545925,0.07937005226640582,0.5376793686160515,0.5310718525570954,0.9206299477335942,3.7595,4.748438883826675
Denizli,Bekilli,377.3833333333334,90.27133358196646,310.6,555.4,0.2995468434343434,0.337825,0.023876610717433317,0.06576091939970047,0.4850281040336045,0.46469080950198055,0.9342390806002996,3.3422,4.748438883826675
Denizli,Beyağaç,522.3666666666667,95.84785165389292,393.6,654.6,0.4165243686868687,0.42305,0.005295231373817872,0.13223247852798237,0.6320445077700704,0.5648647695616912,0.8677675214720176,4.4367,4.748438883826675
Denizli,Bozkurt,410.3833333333334,98.35284269743639,323.4,601.3,0.26412575757575757,0.3076,0.032462012990873666,0.08089066845982211,0.4405111709891738,0.42916416892932285,0.9191093315401779,3.1237,4.748438883826675
Denizli,Buldan,424.55,75.50347674114087,344.2,540.5,0.4769757575757576,0.5121166666666667,0.023908848733266704,0.08738576275330866,0.7080193223862408,0.6695542469370883,0.9126142372466913,4.831,4.748438883826675
Denizli,Güney,433.56666666666666,69.25519956412421,359.7,565.7,0.31916527777777776,0.34159999999999996,0.017263206775580874,0.09151969923892775,0.5096843929906957,0.46912796643041005,0.9084803007610722,3.5522,4.748438883826675
Denizli,Honaz,422.4166666666667,89.81109990789928,321.0,586.0,0.5232492424242424,0.5556727272727273,0.03422131375951248,0.08640767796558363,0.7661754623463929,0.7207502935843145,0.9135923220344164,5.1917,4.748438883826675
Denizli,Kale,618.4833333333333,103.42427987018652,487.2,791.1,0.42380896464646467,0.43964166666666665,0.015623016916702853,0.17629978298743768,0.6411997288122412,0.5843667109402855,0.8237002170125624,4.6712,4.748438883826675
Denizli,Merkezefendi,510.6499999999999,161.0659585387303,378.5,826.8,0.2797582070707071,0.3105,0.020596149189504632,0.12686065348289874,0.4601579065597726,0.4325728457750038,0.8731393465171012,3.3799,4.748438883826675
Denizli,Pamukkale,436.81666666666666,108.07575892246447,343.6,642.4,0.2990142676767677,0.32998333333333335,0.019675133877988575,0.09300975028272761,0.48435876714665144,0.455473668950872,0.9069902497172724,3.4161,4.748438883826675
Denizli,Sarayköy,413.06666666666666,102.37401362976186,307.9,591.0,0.383352904040404,0.39368333333333333,0.008501261430958829,0.08212091573188249,0.5903548803953514,0.5303470189749677,0.9178790842681175,4.0047,4.748438883826675
Denizli,Serinhisar,516.6,109.43220732490049,421.7,728.2,0.25316035353535354,0.28310833333333335,0.02118829920285927,0.12958859308616313,0.4267299402437173,0.4003765216607701,0.8704114069138369,3.1746,4.748438883826675
Denizli,Tavas,460.15000000000003,94.1095691202547,350.8,624.9,0.36564823232323235,0.391,0.027572309294334907,0.1037075526484702,0.5681037927648487,0.5271930133878722,0.8962924473515298,3.9738,4.748438883826675
Denizli,Çal,389.65000000000003,105.66016751832264,315.0,599.2,0.33237222222222224,0.36210000000000003,0.02203125420848244,0.07138490692911942,0.5262827735118942,0.49322378551194807,0.9286150930708805,3.6046,4.748438883826675
Denizli,Çameli,508.40000000000003,112.64879937220812,402.1,692.9,0.39263977272727274,0.41783333333333333,0.02435973511916245,0.12582907968334506,0.6020265415402496,0.5587330692588283,0.874170920316655,4.267,4.748438883826675
Denizli,Çardak,421.48333333333335,116.68239655863549,340.8,654.7,0.27454040404040403,0.3078916666666667,0.032376203423700615,0.08597976587095392,0.45360021408624485,0.42950699562357236,0.9140202341290461,3.2011,4.748438883826675
Denizli,Çivril,471.7,104.57202302719404,400.2,675.4,0.32414214646464645,0.3673916666666666,0.02996346604274809,0.10900296481951276,0.5159392811380774,0.499443641250475,0.8909970351804872,3.7021,4.748438883826675
Diyarbakır,Bağlar,571.7666666666667,146.91949723119347,349.4,742.8,0.24480088383838383,0.26585,0.013863259147183643,0.1548812543937402,0.4162238266177076,0.3800909764096054,0.8451187456062598,3.1753,3.863748971426874
Diyarbakır,Bismil,552.3000000000001,166.14056699072628,312.4,814.8000000000001,0.2989627525252525,0.3253916666666667,0.01893419688341671,0.14595623070574928,0.4842940233225933,0.45007659727854377,0.8540437692942507,3.5903,3.863748971426874
Diyarbakır,Dicle,772.9333333333334,181.34577653385443,503.3,1005.2,0.28760426767676767,0.30830833333333335,0.01816103652499572,0.24711159336124947,0.4700187718098389,0.42999674804392884,0.7528884066387506,3.84,3.863748971426874
Diyarbakır,Ergani,741.8833333333333,180.03211287619402,521.1,957.7,0.2671072474747475,0.27763333333333334,0.012235860774490506,0.23287587492740772,0.44425828328087136,0.39394117485728614,0.7671241250725923,3.6021,3.863748971426874
Diyarbakır,Eğil,722.2666666666668,182.99402904648736,461.8,924.3,0.2720791245791246,0.302375,0.018885905823477322,0.2238820796527799,0.4505068980479153,0.42302267357805284,0.7761179203472202,3.6569,3.863748971426874
Diyarbakır,Hani,869.3333333333334,201.88678675601008,606.7,1109.2,0.2685079797979798,0.28914545454545454,0.018014623467977085,0.29130879970657453,0.44601871228904605,0.40747258900226213,0.7086912002934255,3.8416,3.863748971426874
Diyarbakır,Hazro,893.1833333333334,180.5264458927463,646.9,1146.7,0.27895267676767677,0.2949333333333333,0.02027131947520914,0.30224348198184425,0.4591455226168177,0.4142756953504864,0.6977565180181557,3.9526,3.863748971426874
Diyarbakır,Kayapınar,571.7666666666667,146.91949723119347,349.4,742.8,0.2426737373737374,0.2645416666666667,0.012136593570880781,0.1548812543937402,0.4135504462159769,0.3785531538096861,0.8451187456062598,3.1602,3.863748971426874
Diyarbakır,Kocaköy,811.5,192.8954846542552,557.6,1073.7,0.30286767676767673,0.3410583333333333,0.022839371432571358,0.2647935324143411,0.48920170039770017,0.46849128828394665,0.7352064675856589,4.0652,3.863748971426874
Diyarbakır,Kulp,1143.0,222.62645844553163,873.7,1465.5,0.282777297979798,0.29573636363636363,0.013087751674650103,0.41677873888192674,0.4639522754955988,0.4152195818333552,0.5832212611180733,4.3769,3.863748971426874
Diyarbakır,Lice,1015.2666666666665,212.32779061316174,718.5,1289.6,0.30997030303030304,0.32895,0.01775789468634893,0.35821591221689014,0.4981282234025366,0.45425908294838796,0.6417840877831098,4.4039,3.863748971426874
Diyarbakır,Silvan,853.0500000000001,215.583995231557,514.4,1146.3,0.29377919191919194,0.32656666666666667,0.027668200575929874,0.28384326191276704,0.47777936644976304,0.451457699103949,0.7161567380872329,4.0464,3.863748971426874
Diyarbakır,Sur,571.7666666666667,146.91949723119347,349.4,742.8,0.2813455808080808,0.298375,0.016529236066839904,0.1548812543937402,0.4621529049814832,0.4183210503426308,0.8451187456062598,3.4584,3.863748971426874
Diyarbakır,Yenişehir,571.7666666666667,146.91949723119347,349.4,742.8,0.27433409090909094,0.28844166666666665,0.010007588454560337,0.1548812543937402,0.4533409214183261,0.4066453526413327,0.8451187456062598,3.3954,3.863748971426874
Diyarbakır,Çermik,743.2666666666668,165.56328900655075,561.3000000000001,964.9,0.2954422895622896,0.32164166666666666,0.016988732024374488,0.2335101017819482,0.4798695340612165,0.4456688254953356,0.7664898982180518,3.868,3.863748971426874
Diyarbakır,Çüngüş,801.4499999999999,178.92203609393675,611.9,1064.2,0.25144295454545457,0.26363333333333333,0.010259087366240444,0.26018583610966767,0.4245715271405974,0.37748549353330907,0.7398141638903324,3.5762,3.863748971426874
Diyarbakır,Çınar,574.9499999999999,159.29155344838594,307.7,773.5,0.3395689393939394,0.3687916666666667,0.027163612590080623,0.15634074028792364,0.5353275492071424,0.5010892093828728,0.8436592597120763,3.9583,3.863748971426874
Düzce,Akçakoca,1300.9666666666667,221.54178537392593,1028.6,1627.0,0.15807171717171717,0.19629090909090907,0.036348929629153925,0.489202860898004,0.30722331429819566,0.29833081689635166,0.510797139101996,3.6914,5.8605852540860734
Düzce,Cumayeri,1051.1499999999999,161.15154048286348,856.9,1270.1,0.5833176767676768,0.6145727272727273,0.02523086430738316,0.37466760399792143,0.8416689827998963,0.7899816957259039,0.6253323960020786,6.6788,5.8605852540860734
Düzce,Gölyaka,1344.05,194.2173087034212,1141.8,1633.2,0.6101628787878788,0.6366636363636363,0.0195508799846103,0.5089555888376073,0.8754078146829362,0.8159474785942573,0.4910444111623927,7.3526,5.8605852540860734
Düzce,Gümüşova,1051.1499999999999,161.15154048286348,856.9,1270.1,0.59403851010101,0.6280545454545454,0.02805740542081204,0.37466760399792143,0.8551428390669203,0.8058283031307467,0.6253323960020786,6.7711,5.8605852540860734
Düzce,Kaynaşlı,1365.1333333333334,216.12906020863247,1057.3,1644.2,0.6472281565656566,0.7039818181818182,0.03499825001336948,0.5186218174037961,0.9219911547785534,0.8950736605449394,0.4813781825962039,7.7543,5.8605852540860734
Düzce,Merkez,1030.3999999999999,187.97715818683932,796.8,1318.7,0.4745719696969697,0.5024363636363636,0.02160136289190753,0.3651542011798146,0.7049982613018845,0.6581759625237885,0.6348457988201854,5.7669,5.8605852540860734
Düzce,Yığılca,1425.8500000000001,221.4038278801882,1154.3,1787.5,0.650577398989899,0.7069727272727273,0.03211418774829806,0.5464590274169392,0.926200455457387,0.8985891924641528,0.4535409725830608,7.8777,5.8605852540860734
Düzce,Çilimli,1083.0666666666666,170.94328494172174,863.1,1333.5,0.6022755050505051,0.6457272727272727,0.025759247350690788,0.3893006693767765,0.8654950274249488,0.8266009294254295,0.6106993306232236,6.9105,5.8605852540860734
Edirne,Enez,721.9833333333332,193.34105013335034,556.7,1087.9,0.22124191919191918,0.23855,0.013975826185035758,0.22375217776691006,0.38661511117770475,0.34800239782785003,0.77624782223309,3.2189,5.10659972526414
Edirne,Havsa,620.8166666666666,164.4780035952123,498.7,902.9,0.3769811868686868,0.40300833333333336,0.01696091153411586,0.1773695632240119,0.5823469580000918,0.5413076781425454,0.8226304367759881,4.324,5.10659972526414
Edirne,Keşan,687.9666666666667,165.46288607015975,546.7,961.0,0.3539051767676768,0.36235833333333334,0.007479046939067415,0.20815631017513828,0.5533452159106333,0.493527432012569,0.7918436898248618,4.2057,5.10659972526414
Edirne,Lalapaşa,585.7833333333333,128.9587285400514,437.7,817.4,0.4063993686868687,0.457525,0.02994172250643118,0.16130757710058985,0.6193194899974827,0.6053868848219848,0.8386924228994102,4.5623,5.10659972526414
Edirne,Meriç,703.6,170.73736556477616,563.9,1014.3000000000001,0.44041868686868685,0.45459999999999995,0.008563088908741629,0.2153238377601858,0.6620746928098238,0.6019488228310823,0.7846761622398142,4.9369,5.10659972526414
Edirne,Merkez,597.5166666666667,135.64970205152193,468.5,776.9,0.34311212121212126,0.36542500000000006,0.017296236015475478,0.16668704343307755,0.5397805913412534,0.4971320098263926,0.8333129565669224,4.0067,5.10659972526414
Edirne,Süloğlu,612.35,162.555206007067,438.0,917.3,0.38313093434343437,0.41313333333333335,0.019880961311898013,0.1734877892227282,0.590075910682866,0.5532086619572074,0.8265122107772718,4.369,5.10659972526414
Edirne,Uzunköprü,616.15,139.14317446429055,476.8,864.6,0.35809810606060605,0.374975,0.01524284925268963,0.1752300027508634,0.5586148553942608,0.5083571353009627,0.8247699972491366,4.1438,5.10659972526414
Edirne,İpsala,717.7833333333333,192.07973778268928,574.5,1056.2,0.3730477272727273,0.389325,0.00982662191006922,0.22182657334107644,0.5774034179244039,0.5252242086580392,0.7781734266589235,4.4252,5.10659972526414
Elâzığ,Alacakaya,829.75,196.2064397516045,609.9,1088.9,0.27014156565656566,0.28071,0.010118557711562863,0.2731607421218326,0.448071789729397,0.39755750672919826,0.7268392578781674,3.7675,
Elâzığ,Arıcak,1025.0833333333333,241.10377364667406,757.7,1349.8,0.24136439393939393,0.2617545454545454,0.017119190213141466,0.3627166304979062,0.41190487402116793,0.3752771553469744,0.6372833695020939,3.8736,
Elâzığ,Ağın,523.8166666666667,148.06920566635947,339.6,786.8,0.10956295454545455,0.1289,0.013799895507299926,0.13289727053213923,0.24625789538012827,0.21911915088684364,0.8671027294678608,2.0115,
Elâzığ,Baskil,463.6166666666666,133.2375084826591,289.7,698.8,0.23445833333333332,0.24850833333333333,0.009559897430877007,0.10529694042852335,0.40322539313714917,0.3597074806743695,0.8947030595714767,2.9025,
Elâzığ,Karakoçan,633.2333333333333,123.40038357584898,476.3,839.1,0.3120106818181818,0.33245833333333336,0.012571874765224497,0.1830623223400678,0.5006925548927655,0.4583827983277894,0.8169376776599322,3.8106,
Elâzığ,Keban,516.6333333333333,175.03503268393635,318.7,836.3,0.17600694444444445,0.19628333333333334,0.0164091653053566,0.1296038756609713,0.32976416227852706,0.2983219123068906,0.8703961243390287,2.5342,
Elâzığ,Kovancılar,608.75,123.64275555001193,407.5,773.7,0.24406540404040408,0.261325,0.014566231000244864,0.1718372711434422,0.4152994815806042,0.3747722651245342,0.8281627288565578,3.2198,
Elâzığ,Maden,810.3166666666666,195.64804539444464,566.3,1070.0,0.2524053787878788,0.27018,0.009388714472532436,0.26425100100864984,0.4257810941124115,0.3851804835619497,0.7357489989913502,3.6113,
Elâzığ,Merkez,489.21666666666664,121.31612286364359,294.4,671.8,0.20187311447811448,0.21214444444444444,0.008727806222977036,0.1170339578812238,0.36227255471183345,0.31696515444179324,0.8829660421187762,2.6738,
Elâzığ,Palu,601.9499999999999,111.22110860803357,444.0,776.7,0.2548685353535354,0.26629,0.011631362220890552,0.1687196258825686,0.4288767692802778,0.3806081549655019,0.8312803741174314,3.2817,
Elâzığ,Sivrice,599.7166666666667,122.10999003630567,413.0,748.1,0.10110093434343435,0.13562727272727274,0.02202631897208901,0.167695693370419,0.23562289711220694,0.22702642632823528,0.832304306629581,2.1013,
Erzincan,Kemah,444.7833333333333,146.03208437417675,353.4,738.2,0.18265861111111112,0.2179,0.019941816628957436,0.09666228566188828,0.338123922925506,0.3237302678749838,0.9033377143381117,2.5073,2.5411434699639903
Erzincan,Kemaliye,728.9833333333332,115.2691357938745,595.8,936.1,0.2203144191919192,0.24881818181818183,0.017163920036341554,0.22696151847663285,0.38544943671014176,0.3600716783833255,0.7730384815233672,3.249,2.5411434699639903
Erzincan,Merkez,465.84999999999997,138.20058972377794,356.6,734.8,0.2254804292929293,0.2545090909090909,0.017249275729173463,0.10632087294067301,0.3919420362507562,0.36676080598644867,0.893679127059327,2.8694,2.5411434699639903
Erzincan,Otlukbeli,471.5833333333333,127.51566831831556,363.1,712.6,0.20764530303030304,0.24525999999999998,0.03141748627979987,0.10894947580768405,0.3695269944069769,0.3558893708052705,0.8910505241923159,2.756,2.5411434699639903
Erzincan,Refahiye,583.0166666666667,107.42343164629708,471.8,781.2,0.3176468434343434,0.36271818181818183,0.026985806400981704,0.16003912339150894,0.5077760370394158,0.49395040001196777,0.8399608766084911,3.833,2.5411434699639903
Erzincan,Tercan,419.6666666666667,125.36175918782675,307.2,654.9,0.18374500000000002,0.21176,0.02217523278094029,0.08514686554390682,0.33948928765825204,0.316513276208611,0.9148531344560932,2.4587,2.5411434699639903
Erzincan,Çayırlı,476.2,140.73096318863165,336.2,723.9,0.22861699494949494,0.25376000000000004,0.023827664235202974,0.11106611241862026,0.3958840464951697,0.3658803201805424,0.8889338875813797,2.902,2.5411434699639903
Erzincan,Üzümlü,572.05,198.86528857495466,439.2,956.6999999999999,0.2316074494949495,0.26239090909090906,0.01814735624445463,0.15501115627960993,0.39964242548174006,0.37602514086170064,0.8449888437203901,3.093,2.5411434699639903
Erzincan,İliç,487.43333333333334,121.64235556197798,380.3,723.8000000000001,0.10885277777777778,0.13019999999999998,0.012954927919807476,0.11621634012898491,0.24536535098601808,0.2206471784383558,0.8837836598710151,1.9522,2.5411434699639903
Erzurum,Aziziye,516.9166666666666,136.9511798659167,354.8,700.7,0.2244641414141414,0.2675181818181818,0.02825008555236511,0.12973377754684104,0.39066477389819904,0.38205176700892346,0.870266222453159,2.9762,2.9466339557745838
Erzurum,Aşkale,509.76666666666665,106.23979794157493,401.3,673.6,0.19109381313131313,0.22535454545454545,0.02717674445661261,0.12645566525048135,0.34872521632031483,0.3324923839046339,0.8735443347495186,2.6768,2.9466339557745838
Erzurum,Horasan,435.6166666666666,108.17408962716843,307.1,557.0,0.1775140404040404,0.20516,0.02051913958073687,0.09245957758963226,0.33165826824108047,0.3087555978701647,0.9075404224103677,2.4336,2.9466339557745838
Erzurum,Hınıs,543.3333333333334,84.38965971413005,418.2,670.6,0.22889566498316502,0.28711818181818183,0.044120778837498355,0.1418452180823425,0.3962342767303439,0.40508972086249145,0.8581547819176575,3.0897,2.9466339557745838
Erzurum,Karayazı,660.4,43.739090068267316,604.4,705.4,0.1696159090909091,0.2200363636363636,0.03099235446611849,0.1955176208087538,0.32173196094924567,0.32624136210299326,0.8044823791912462,2.7846,2.9466339557745838
Erzurum,Karaçoban,522.6,67.45004077092912,421.4,626.4,0.21477205387205386,0.26444545454545454,0.041754254803506786,0.13233945655163978,0.3784838369869358,0.3784400655235311,0.8676605434483602,2.9232,2.9466339557745838
Erzurum,Köprüköy,520.3000000000001,114.22549627819528,384.8,685.6,0.1959453282828283,0.23210000000000003,0.02564648494781106,0.13128495888987377,0.35482256116248856,0.34042103036073207,0.8687150411101262,2.737,2.9466339557745838
Erzurum,Narman,559.2666666666668,142.82227650708649,404.0,755.7,0.24411638888888887,0.28195,0.022278539135646175,0.14915028884066386,0.41536355892412047,0.3990150099321791,0.8508497111593362,3.1892,2.9466339557745838
Erzurum,Oltu,534.4333333333333,145.66189160747112,364.6,737.8,0.21360770202020204,0.230975,0.009182811670132157,0.13776477060855205,0.3770204890354928,0.3390986988257696,0.8622352293914479,2.857,2.9466339557745838
Erzurum,Olur,422.23333333333335,119.02768865548329,287.0,587.1,0.26097820707070707,0.28052,0.020692515778234336,0.08632362380413851,0.436555355076395,0.3973341796255157,0.9136763761958615,3.0613,2.9466339557745838
Erzurum,Palandöken,647.6666666666666,161.53480945810614,471.3,883.1,0.1963438131313131,0.22715454545454544,0.02608141739245432,0.18967967723201998,0.35532337368387884,0.3346081143605739,0.81032032276798,2.9321,2.9466339557745838
Erzurum,Pasinler,552.9833333333333,148.22115121218926,368.9,757.6,0.26392583333333336,0.30278,0.027702250384921613,0.14626952348931743,0.44025990782492497,0.4234987129306393,0.8537304765106826,3.3401,2.9466339557745838
Erzurum,Pazaryolu,613.0333333333333,158.3587151585497,406.8,889.1,0.24109952020202022,0.285225,0.025096769884866935,0.17380108200629635,0.4115719828591361,0.40286446395618086,0.8261989179937037,3.2661,2.9466339557745838
Erzurum,Tekman,465.7833333333333,82.90933401413056,344.1,561.2,0.18637083333333335,0.24371666666666666,0.03533566806358696,0.1062903077910566,0.34278941366659965,0.3540753278402702,0.8937096922089434,2.6227,2.9466339557745838
Erzurum,Tortum,594.6333333333333,120.91986878369764,458.5,808.8,0.21915055555555554,0.24777,0.020418439152085226,0.16536510071216792,0.3839867023439595,0.35883963938549784,0.8346348992878321,3.0244,2.9466339557745838
Erzurum,Uzundere,574.2166666666667,178.97145489341773,402.0,867.5,0.23120164141414143,0.25075833333333336,0.01245344192022399,0.1560045236421432,0.39913240918143955,0.3623521437442944,0.8439954763578568,3.0668,2.9466339557745838
Erzurum,Yakutiye,647.6666666666666,161.53480945810614,471.3,883.1,0.20192714646464646,0.23645454545454545,0.026853857713716102,0.18967967723201998,0.3623404616737009,0.3455393883829301,0.81032032276798,2.9855,2.9466339557745838
Erzurum,Çat,557.4833333333333,79.3439453686711,465.3,683.0,0.22314974747474747,0.2888818181818182,0.037176406732689106,0.14833267108842493,0.38901285426965887,0.40716270928901843,0.851667328911575,3.084,2.9466339557745838
Erzurum,İspir,569.4333333333333,118.59640241873558,442.0,756.6,0.2444478535353535,0.25661666666666666,0.015206148323483567,0.15381147415716592,0.41578014099989796,0.3692380627745062,0.8461885258428341,3.1478,2.9466339557745838
Erzurum,Şenkaya,590.4666666666667,143.43954359473778,440.5,803.1,0.2912654040404041,0.34600000000000003,0.03705864693732388,0.16345477886114249,0.4746200582587417,0.47429975198937435,0.8365452211388575,3.6565,2.9466339557745838
Eskişehir,Alpu,395.9166666666667,90.54864806647676,285.3,538.5,0.29677916666666665,0.30460000000000004,0.0057180677340436725,0.0742580309930617,0.48154971034891664,0.42563795150275635,0.9257419690069383,3.2782,3.899563842881931
Eskişehir,Beylikova,421.7,73.32044735269967,329.0,548.2,0.255675,0.27239166666666664,0.0092034036578262,0.08607910260720723,0.42989032749847295,0.38778008940920183,0.9139208973927928,3.0113,3.899563842881931
Eskişehir,Günyüzü,366.93333333333334,61.41076995663437,304.8,479.9,0.22488328282828282,0.25786666666666663,0.02377038666783812,0.06096983219732859,0.39119154742354983,0.3707073200355756,0.9390301678026715,2.7152,3.899563842881931
Eskişehir,Han,538.4166666666666,95.84978699332966,438.5,711.6,0.31810113636363635,0.37290833333333334,0.03158208316049149,0.1395910382981324,0.5083469887035356,0.5059279632959947,0.8604089617018675,3.788,3.899563842881931
Eskişehir,Mahmudiye,363.73333333333335,70.29169699663444,262.6,460.3,0.25549141414141413,0.2769916666666667,0.01447405889883831,0.05950270501574104,0.4296595982823445,0.3931869561299372,0.9404972949842589,2.9281,3.899563842881931
Eskişehir,Mihalgazi,620.7166666666667,131.28182534786245,453.0,797.3,0.4425988804713805,0.462175,0.0194883120652548,0.17732371549958734,0.6648147424238443,0.6108525218331629,0.8226762845004126,4.834,3.899563842881931
Eskişehir,Mihalıççık,539.9666666666667,91.49974134753974,410.0,648.1,0.3705805555555555,0.39368333333333333,0.0142973508294628,0.14030167802671392,0.5743026965467212,0.5303470189749677,0.8596983219732861,4.1361,3.899563842881931
Eskişehir,Odunpazarı,403.8666666666666,80.83842320744925,320.7,529.6,0.2514642676767677,0.27400833333333335,0.018109049584760943,0.07790292508481825,0.42459831331094305,0.38968032880018494,0.9220970749151818,2.9627,3.899563842881931
